Name,Log2FC_PrimCom
YTHDC2,-0.292645803323224
TMEM161A,0.0648574307777329
FOXJ2,0.3134868323150872
TNFRSF1A,-0.4470087774594001
GOLGA5,-0.2973779260024403
PPP2R5B,-0.1169864046410784
BCL3,-0.33384508777362437
PIGB,-0.15310848225566798
EPHA8,0.5575572035400785
TRIP13,-0.3596163401472822
LLGL2,0.09846563636405034
KRT14,0.22819626773250853
HSD17B10,0.27863881452543754
ST6GAL1,-0.15459380413816198
TIMM21,0.2861071615047167
REXO1,0.4145892838451174
MKRN2,0.3101804814088965
GPATCH1,0.155096894891613
KEAP1,0.16757298033518925
ISOC1,0.39468128744921754
MNT,0.6109760826064866
PTPN18,-1.0972630836542678
ALDH3A2,-0.5716601982999838
STK10,-0.501094185634016
TBX21,0.20222036126480145
MAP2K5,0.12847716461340902
TIGAR,-0.5476904678012303
CDK13,0.2706520403355093
TSPAN32,-0.3694687054575189
TRAM2,-0.04017588043418802
NDUFB4,0.19280508619351258
HEATR6,0.21742043574137332
ERLEC1,-0.011229225086716178
HMMR,-0.39771270695111854
TMEM131,0.04036265695020839
ARPP21,0.1835282493211899
ACTR6,0.4311080168334796
MUSK,0.519687796262552
OSBPL6,-0.6880807448653582
UHRF1BP1,-0.11647711023766279
OSTM1,-0.7315676652114662
HSPB11,0.0778164386186323
DLG3,0.06128879735795368
DOP1A,-0.37529404918198156
PLOD1,-0.43424215376802483
OXCT1,0.0917162096149387
ZNF324,0.5897701836397378
ZNF416,1.1501578552297325
RPS5,0.06686289100816521
PILRA,-0.9520949831224207
RRN3,0.431674543682566
DIMT1,0.52006290312469
EIF2AK1,0.027552434977533374
EPDR1,0.6213978834374396
MRPL28,0.36980164664297893
HBQ1,-0.11855939277976515
CEACAM6,0.023933360744441304
RBM22,0.6921575980553315
ZW10,0.10965954516979887
PPP1R15A,-0.020051523301282428
TRIP6,-0.4940948519422758
LAMP2,-0.2694660081963404
CETP,-0.20521031216591362
SULT2B1,-0.010043441485671805
DNMT3B,0.5858213428422052
PDRG1,0.5432814227331771
PPP1R13B,-0.45773891768173475
RALGAPA2,-0.2728326313873213
RPL6,0.1664689651298346
TRMT6,0.6618742791972683
UQCRC1,0.31243262861439874
GMIP,-0.4000996862817867
MLF2,0.6080985638731325
ARHGAP4,-0.06205008886787399
TFAP4,0.538580428625538
PDCD7,0.46222953599423855
SPG21,-0.44527651859101514
GNPTG,-0.10923410275298924
EFNB1,0.10182723659760219
GLG1,-0.7950241059212328
NAT14,0.3961039976822436
AASDH,0.06282396964490501
DLD,0.4662401256761491
CMTM6,-0.10372916732037288
APOH,-0.63620697307994
SPAG7,0.3913602177098275
TMEM101,-0.218366500878478
CEBPE,-0.4894790199158213
OSGEP,0.3412026866213319
UNC13D,-0.6288468336251891
XYLB,-0.3645822858995013
AAAS,0.15965279734064527
CBX5,0.4421238518293161
KLHL20,0.06062630411985706
DHPS,0.011054817498228344
PSMD5,0.13839561022716748
NANS,-0.10223710791035016
MAPK13,-0.08150565237663061
BAG6,-0.10407514168655482
VCL,-0.5082887044300237
SIRT1,0.11639060193944938
TMED1,0.28753508935115585
MZF1,0.7937278102435986
PSMD8,0.05808706526195643
BCL7C,-0.3102652042699823
ATP5F1D,0.12233873401475741
SMIM24,0.6251071031409096
NDUFB7,-0.006123823364979697
TECR,-0.056990794629449004
TIMM13,0.41408384597718084
CDC34,-0.04883888217270956
MAPK12,0.361478111399568
SERPIND1,-0.3659774051154408
SNAP29,-0.7729299458447513
THAP7,-0.5577184256100721
MIF,0.3847851248180057
TBC1D10A,-0.19194545258320903
SF3A1,0.5115199643950149
SNRPD3,0.011254013673922108
MAPK1,-0.805752161156011
TCN2,-0.23865173160230374
SLC25A1,-0.04108467052196916
LGALS2,-1.0106367651075094
PDXP,0.5002419458699152
ASPHD2,-0.8323801934705368
LGALS1,-0.6738889113607571
SRRD,-0.0896053742972456
PATZ1,0.27516832077219233
ANKRD54,0.3837389885447265
MICALL1,-0.25660430953190055
CENPM,-0.31101433736709916
KDELR3,-0.01778416364971768
HSCB,0.5284639735807115
TOMM22,0.3575604390739086
RTCB,0.7727511984597332
GTPBP1,0.1436589219361581
DNAL4,-0.045548048565606784
CBX6,-0.16592327396999612
RHBDD3,-0.06954377798185268
APOBEC3D,0.32039483912456673
HMGXB4,0.5322001003260117
HMOX1,-0.9009308721474083
NIPSNAP1,0.6763370923839606
MCM5,0.38162960708286925
ARSA,-0.0781336635301531
TTLL12,0.29462984460482805
CBX7,0.16154186361862863
TAB1,-0.12557168704905725
MYH9,-1.0615839907515665
TXN2,-0.007802123552331571
EIF3D,-0.2665031206725039
ST13,0.8023470353802507
RBX1,0.13851177027727654
L3MBTL2,0.30748922317085003
PHF5A,0.2618796803896363
ACO2,0.119205738054462
PMM1,-0.08975333979980818
CERK,-0.05835800956313422
BRD1,0.428948353019085
ZBED4,0.7397369254211259
HDAC10,-0.2869909108180678
RIPK3,-0.7090837112869249
PAPOLA,0.15048377220750628
HSP90AA1,0.23639062092090576
NID2,-0.6450956097872692
MARK3,0.16159143093903477
SNAPC1,0.2775152889049391
SUPT16H,0.5770776617148567
CTSG,-0.31951492459213227
GZMH,-0.23167380451672243
GZMB,-0.22450182487882275
COCH,-0.31512511283562594
POLE2,-0.005210293373201599
SOS2,-0.5932673677858606
PYGL,-0.2947160907466266
GNPNAT1,0.38964154284711405
